date,SPY,XLE,XLK,XLU,XLP,IEF,XLI,XLF,XLB,XLV
2012-09-17,115.09785461425781,23.078514099121094,13.198328018188477,11.413936614990234,24.672513961791992,78.46855163574219,29.10047721862793,10.130043029785156,14.182321548461914,31.672584533691406
2012-09-18,115.00370788574219,22.914512634277344,13.206677436828613,11.379352569580078,24.810049057006836,78.66697692871094,29.108226776123047,10.079802513122559,14.144763946533203,31.775753021240234
2012-09-19,115.06645202636719,22.69281005859375,13.219204902648926,11.391932487487793,24.878799438476562,78.85063934326172,29.17791175842285,10.073521614074707,14.22363567352295,31.80751609802246
2012-09-20,115.07428741455078,22.7565860748291,13.194150924682617,11.439081192016602,25.016338348388672,78.89472198486328,28.899141311645508,10.016996383666992,14.201103210449219,31.942474365234375
2012-09-21,115.02619934082031,22.782207489013672,13.210922241210938,11.445752143859863,24.902076721191406,79.06370544433594,28.813417434692383,9.982945442199707,14.139556884765625,32.06132125854492
2012-09-24,114.85270690917969,22.666297912597656,13.127066612243652,11.553760528564453,24.98517608642578,79.24007415771484,28.813417434692383,9.989248275756836,14.098030090332031,32.14907455444336
2012-09-25,113.63044738769531,22.419185638427734,12.942598342895508,11.528348922729492,24.812053680419922,79.53396606445312,28.431520462036133,9.837895393371582,13.871492385864258,32.12514877319336
2012-09-26,112.9917221069336,22.205642700195312,12.850358963012695,11.553760528564453,24.812053680419922,79.86463928222656,28.322402954101562,9.774834632873535,13.803534507751465,31.957611083984375
2012-09-27,114.05624389648438,22.507652282714844,13.018062591552734,11.506112098693848,24.8951416015625,79.6956787109375,28.587398529052734,9.863122940063477,13.973429679870605,32.1411018371582
2012-09-28,113.52794647216797,22.40087890625,12.925826072692871,11.560118675231934,24.812053680419922,79.6956787109375,28.470483779907227,9.831588745117188,13.894145965576172,32.00547409057617
2012-10-01,113.82759094238281,22.513757705688477,12.896480560302734,11.506112098693848,24.971315383911133,79.84358215332031,28.602975845336914,9.875736236572266,13.939451217651367,32.19694137573242
2012-10-02,113.94587707519531,22.553415298461914,12.913248062133789,11.566472053527832,24.992090225219727,79.79203033447266,28.556215286254883,9.89465618133545,13.863943099975586,32.340538024902344
2012-10-03,114.41109466552734,22.275802612304688,12.980330467224121,11.6236572265625,25.068273544311523,79.87297821044922,28.704309463500977,9.982945442199707,13.799759864807129,32.61176300048828
2012-10-04,115.2312240600586,22.498504638671875,13.018062591552734,11.690361022949219,25.185991287231445,79.5566177368164,28.867971420288086,10.134298324584961,13.977208137512207,32.81120681762695
2012-10-05,115.2391128540039,22.44664192199707,12.950979232788086,11.671300888061523,25.28293800354004,79.19607543945312,28.961483001708984,10.1279878616333,14.045166969299316,32.84311294555664
2012-10-08,114.84485626220703,22.483253479003906,12.816816329956055,11.690361022949219,25.206769943237305,79.4535903930664,28.891342163085938,10.121681213378906,14.018741607666016,32.819183349609375
2012-10-09,113.70928192138672,22.513757705688477,12.653303146362305,11.668129920959473,24.96439552307129,79.29171752929688,28.556215286254883,10.058616638183594,13.886592864990234,32.420318603515625
2012-10-10,112.98380279541016,22.0927677154541,12.60299015045166,11.649060249328613,24.86052131652832,79.4830322265625,28.29122543334961,10.052312850952148,13.735572814941406,32.180999755859375
2012-10-11,113.04692840576172,22.257503509521484,12.552680969238281,11.661772727966309,24.80511474609375,79.5566177368164,28.376956939697266,10.10906982421875,13.792203903198242,32.20491409301758
2012-10-12,112.67630767822266,22.135478973388672,12.544297218322754,11.595062255859375,24.825889587402344,79.56398010253906,28.408138275146484,9.970330238342285,13.731796264648438,32.157047271728516
2012-10-15,113.61475372314453,22.24835205078125,12.607189178466797,11.642709732055664,24.992090225219727,79.58607482910156,28.602975845336914,10.083842277526855,13.848837852478027,32.6197395324707
2012-10-16,114.76596069335938,22.60222816467285,12.779086112976074,11.687187194824219,25.054414749145508,79.2108383178711,28.90692901611328,10.1469087600708,14.18109130859375,32.97075271606445
2012-10-17,115.28636932373047,22.885929107666016,12.712000846862793,11.83013916015625,25.165212631225586,78.71047973632812,29.078401565551758,10.279340744018555,14.298131942749023,32.97075271606445
2012-10-18,114.98676300048828,22.882883071899414,12.565261840820312,11.884140968322754,25.026723861694336,78.57070922851562,29.16412925720215,10.298261642456055,14.301910400390625,32.978729248046875
2012-10-19,113.07061767578125,22.522903442382812,12.280165672302246,11.788843154907227,24.72894859313965,78.90181732177734,28.673126220703125,10.15951919555664,14.003634452819824,32.38840103149414
2012-10-22,113.08634185791016,22.4100399017334,12.36401081085205,11.75706958770752,24.742795944213867,78.63690185546875,28.595184326171875,10.15951919555664,14.06782054901123,32.41233444213867
2012-10-23,111.5171127319336,21.888376235961914,12.229852676391602,11.649060249328613,24.410400390625,79.0121078491211,28.306821823120117,9.989248275756836,13.644956588745117,31.981548309326172
2012-10-24,111.20174407958984,21.720582962036133,12.158575057983398,11.563294410705566,24.410400390625,78.84292602539062,28.1275634765625,9.989248275756836,13.637404441833496,32.037410736083984
2012-10-25,111.52501678466797,21.924983978271484,12.13341999053955,11.620471954345703,24.562746047973633,78.55598449707031,28.28343391418457,10.014474868774414,13.607196807861328,32.29267120361328
2012-10-26,111.4619140625,21.952434539794922,12.15438175201416,11.620471954345703,24.479650497436523,79.05628967285156,28.306821823120117,9.964025497436523,13.633630752563477,32.1650276184082
2012-10-31,111.4619140625,21.946334838867188,12.104070663452148,11.72213077545166,24.50735092163086,79.38002014160156,28.439319610595703,10.02708911895752,13.603425025939941,31.93368148803711
2012-11-01,112.62899017333984,22.040903091430664,12.301128387451172,11.598238945007324,24.521194458007812,79.22162628173828,28.945905685424805,10.153212547302246,13.86771297454834,32.19694137573242
2012-11-02,111.6275405883789,21.67787742614746,12.141804695129395,11.518821716308594,24.375782012939453,79.28791046142578,28.704309463500977,10.090149879455566,13.618531227111816,32.02142333984375
2012-11-05,111.85621643066406,21.84261131286621,12.20888900756836,11.331393241882324,24.3342227935791,79.4794692993164,28.86017417907715,10.07122802734375,13.71291732788086,32.037410736083984
2012-11-06,112.73149108886719,22.19344139099121,12.26339054107666,11.33774471282959,24.514286041259766,79.11843872070312,29.171920776367188,10.184748649597168,13.856390953063965,32.069297790527344
2012-11-07,110.17660522460938,21.613811492919922,11.957330703735352,11.099491119384766,24.223434448242188,79.78157806396484,28.486074447631836,9.844202995300293,13.637404441833496,31.534818649291992
2012-11-08,108.85183715820312,21.223337173461914,11.785433769226074,11.080428123474121,23.960283279418945,80.13517761230469,28.189905166625977,9.762222290039062,13.452400207519531,31.15986442565918
2012-11-09,108.94649505615234,21.21723175048828,11.839938163757324,11.013717651367188,23.960283279418945,80.14253234863281,28.267833709716797,9.774834632873535,13.425970077514648,31.247631072998047
2012-11-12,109.03316497802734,21.25994110107422,11.823169708251953,10.92159366607666,23.960283279418945,80.19413757324219,28.345788955688477,9.793750762939453,13.425970077514648,31.407176971435547
2012-11-13,108.6546859741211,21.171470642089844,11.764471054077148,10.962890625,23.946430206298828,80.28987884521484,28.267833709716797,9.724383354187012,13.4033203125,31.287532806396484
2012-11-14,107.18795776367188,20.915212631225586,11.647077560424805,10.88664722442627,23.68328285217285,80.31197357177734,27.60537338256836,9.554113388061523,13.17678451538086,30.912574768066406
2012-11-15,107.006591796875,20.94267463684082,11.579996109008789,10.823114395141602,23.676349639892578,80.27516174316406,27.60537338256836,9.573033332824707,13.131476402282715,30.8248233795166
2012-11-16,107.5349349975586,21.025041580200195,11.596763610839844,10.915242195129395,23.828702926635742,80.32673645019531,27.683338165283203,9.63609504699707,13.161684036254883,31.056167602539062
2012-11-19,109.7113037109375,21.510093688964844,11.915404319763184,10.924769401550293,24.216510772705078,80.16466522216797,28.20550537109375,9.818979263305664,13.535463333129883,31.38323974609375
2012-11-20,109.75868225097656,21.424673080444336,11.865095138549805,10.90571403503418,24.3065242767334,79.8331069946289,28.228885650634766,9.869430541992188,13.546793937683105,31.558734893798828
2012-11-21,109.96366882324219,21.540599822998047,11.902825355529785,10.858060836791992,24.34115219116211,79.71524047851562,28.267833709716797,9.869430541992188,13.569445610046387,31.534818649291992
2012-11-23,111.4619140625,21.845661163330078,12.095685005187988,10.829469680786133,24.701250076293945,79.67105102539062,28.634159088134766,9.989248275756836,13.743120193481445,31.92571449279785
2012-11-26,111.2253646850586,21.632122039794922,12.150189399719238,10.966069221496582,24.521194458007812,79.80366516113281,28.657541275024414,9.951411247253418,13.7544527053833,31.782121658325195
2012-11-27,110.65756225585938,21.452129364013672,12.095685005187988,10.994660377502441,24.500423431396484,79.98784637451172,28.595184326171875,9.863122940063477,13.694036483764648,31.590654373168945
2012-11-28,111.54865264892578,21.647375106811523,12.166963577270508,11.039132118225098,24.735876083374023,80.09098815917969,28.836790084838867,9.900959968566895,13.750667572021484,31.837961196899414
2012-11-29,112.069091796875,21.696189880371094,12.225658416748047,11.102669715881348,24.867450714111328,80.17204284667969,29.000463485717773,9.951411247253418,13.845057487487793,32.06132125854492
2012-11-30,112.09278869628906,21.67787742614746,12.213078498840332,11.220205307006836,24.957473754882812,80.15727233886719,28.938119888305664,9.938801765441895,13.856390953063965,32.101219177246094
